,Date,Open,High,Low,Close,Volume,Polarity,Subjectivity,Adj Close
457,11-08-08,11781.7002,11867.11035,11675.53027,11782.34961,183190000,0,0,11782.34961
458,12-08-08,11632.80957,11782.34961,11601.51953,11642.46973,173590000,0.049469697,0.335037879,11642.46973
459,13-08-08,11532.07031,11633.78027,11453.33984,11532.95996,182550000,0,0,11532.95996
460,14-08-08,11611.20996,11718.28027,11450.88965,11615.92969,159790000,0,0,11615.92969
461,15-08-08,11659.65039,11709.88965,11599.73047,11659.90039,215040000,0,0,11659.90039
462,18-08-08,11478.08984,11690.42969,11434.12012,11479.38965,156290000,0,0,11479.38965
463,19-08-08,11345.94043,11478.16992,11318.5,11348.54981,171580000,0,0,11348.54981
464,20-08-08,11415.23047,11454.15039,11290.58008,11417.42969,144880000,0,0,11417.42969
465,21-08-08,11426.79004,11476.20996,11315.57031,11430.20996,130020000,0,0,11430.20996
466,22-08-08,11626.19043,11632.12988,11426.79004,11628.05957,138790000,0,0,11628.05957
467,25-08-08,11383.55957,11626.26953,11362.62988,11386.25,148610000,0,0,11386.25
468,26-08-08,11412.45996,11436.24023,11340.41016,11412.87012,119800000,0.170454545,0.472979798,11412.87012
469,27-08-08,11499.87012,11554.45996,11381.76953,11502.50977,120580000,0,0,11502.50977
470,28-08-08,11713.23047,11715.17969,11499.79004,11715.17969,149150000,0,0,11715.17969
471,29-08-08,11545.62988,11713.23047,11543.38965,11543.95996,166910000,0,0,11543.95996
472,02-09-08,11506.00977,11790.16992,11471.90039,11516.91992,177090000,0,0,11516.91992
473,03-09-08,11532.48047,11554.37988,11416.53027,11532.87988,174250000,0,0,11532.87988
474,04-09-08,11185.62988,11532.48047,11176.01953,11188.23047,229200000,-0.032051282,0.430769231,11188.23047
475,05-09-08,11224.87012,11245.15039,11037.84961,11220.95996,198300000,0.034097806,0.428804855,11220.95996
476,08-09-08,11514.73047,11570.66016,11224.79004,11510.74023,273000000,0.071428571,0.264285714,11510.74023
477,09-09-08,11233.91016,11577.5,11230.73047,11230.73047,257300000,0.227338603,0.31455863,11230.73047
478,10-09-08,11264.44043,11380.62988,11215.25977,11268.91992,214260000,0,0,11268.91992
479,11-09-08,11429.32031,11445.67969,11098.66992,11433.70996,247820000,0.214266037,0.483412043,11433.70996
480,12-09-08,11416.37012,11459.92969,11280.40039,11421.99023,238890000,0,0,11421.99023
481,15-09-08,10905.62012,11416.4502,10917.50977,10917.50977,432970000,0,0,10917.50977
482,16-09-08,11056.58008,11093.21973,10742.7002,11059.01953,494760000,0,0,11059.01953
483,17-09-08,10609.00977,11057.30957,10595.90039,10609.66016,463200000,0,0,10609.66016
484,18-09-08,11027.50977,11076.44043,10459.44043,11019.69043,488060000,0,0,11019.69043
485,19-09-08,11394.41992,11483.04981,11026.7002,11388.44043,655110000,0,0,11388.44043
486,22-09-08,11015.69043,11394.58008,10992.2002,11015.69043,213210000,0,0,11015.69043
487,23-09-08,10850.01953,11143.20996,10833.94043,10854.16992,204480000,0,0,10854.16992
488,24-09-08,10827.16992,10928.40039,10753.57031,10825.16992,183630000,0.082274273,0.426345083,10825.16992
489,25-09-08,11019.04004,11129.19043,10827.00977,11022.05957,218530000,0,0,11022.05957
490,26-09-08,11139.62012,11168.05957,10868.82031,11143.12988,232560000,0.029177489,0.316861472,11143.12988
491,29-09-08,10371.58008,11139.94043,10365.4502,10365.4502,385940000,0.056755051,0.473059926,10365.4502
492,30-09-08,10847.40039,10868.90039,10371.41992,10850.66016,319770000,0.111111111,0.412962963,10850.66016
493,01-10-08,10825.54004,10882.51953,10631.9502,10831.07031,256670000,0.052777778,0.340277778,10831.07031
494,02-10-08,10483.95996,10825.54004,10439.51953,10482.84961,395330000,0.012121212,0.162121212,10482.84961
495,03-10-08,10322.51953,10796.25977,10310.25,10325.37988,299690000,0,0,10325.37988
496,06-10-08,9955.419922,10322.75977,9525.320313,9955.5,391460000,0,0,9955.5
497,07-10-08,9437.230469,10124.03027,9436.669922,9447.110352,362520000,0.202525253,0.302861953,9447.110352
498,08-10-08,9261.69043,9628.070313,9194.780273,9258.099609,479270000,0.192975207,0.432644628,9258.099609
499,09-10-08,8568.669922,9448.139648,8579.19043,8579.19043,436740000,0,0,8579.19043
500,10-10-08,8462.419922,8901.280273,7882.509766,8451.19043,674920000,0,0,8451.19043
501,13-10-08,9388.969727,9427.990234,8462.179688,9387.610352,399290000,0,0,9387.610352
502,14-10-08,9301.910156,9794.370117,9085.429688,9310.990234,412740000,-0.033823529,0.335784314,9310.990234
503,15-10-08,8577.040039,9308.759766,8530.120117,8577.910156,374350000,0,0,8577.910156
504,16-10-08,8975.349609,9013.269531,8197.669922,8979.259766,422450000,0,0,8979.259766
505,17-10-08,8852.299805,9281.120117,8718.25,8852.219727,360600000,0,0,8852.219727
506,20-10-08,9262.799805,9266.629883,8852.219727,9265.429688,241400000,-0.046986212,0.310741693,9265.429688
507,21-10-08,9027.839844,9284.549805,9004.269531,9033.660156,231160000,0.158469945,0.523087432,9033.660156
508,22-10-08,8519.769531,9027.839844,8335.299805,8519.209961,348840000,0,0,8519.209961
509,23-10-08,8683.209961,8795.990234,8243.549805,8691.25,340740000,0,0,8691.25
510,24-10-08,8375.919922,8683.209961,8187.47998,8378.950195,335680000,0,0,8378.950195
511,27-10-08,8178.720215,8599.099609,8143.589844,8175.77002,281180000,-0.005333333,0.2445,8175.77002
512,28-10-08,9062.330078,9082.080078,8174.72998,9065.120117,372160000,0,0,9065.120117
513,29-10-08,9004.660156,9363.320313,8890.290039,8990.959961,316230000,0,0,8990.959961
514,30-10-08,9179.089844,9266.469727,8976.870117,9180.69043,267210000,0,0,9180.69043
515,31-10-08,9326.040039,9454.360352,9119.200195,9325.009766,310950000,0,0,9325.009766
516,03-11-08,9323.889648,9410.549805,9255.480469,9319.830078,180970000,0,0,9319.830078
517,04-11-08,9616.599609,9653.950195,9323.889648,9625.280273,254930000,0.033333333,0.216666667,9625.280273
518,05-11-08,9134.009766,9616.599609,9111.469727,9139.269531,264640000,0.107808858,0.262354312,9139.269531
519,06-11-08,8696.030273,9155.44043,8637.169922,8695.790039,344350000,0,0,8695.790039
520,07-11-08,8946.599609,8961.570313,8696.030273,8943.80957,246300000,0,0,8943.80957
521,10-11-08,8864.320313,9159.580078,8760.459961,8870.540039,221230000,0,0,8870.540039
522,11-11-08,8684.519531,8867.910156,8560.709961,8693.959961,257270000,0.106897523,0.373592342,8693.959961
523,12-11-08,8281.139648,8684.599609,8265.290039,8282.660156,314660000,0,0,8282.660156
524,13-11-08,8822.19043,8876.589844,7965.419922,8835.25,476600000,0,0,8835.25
525,14-11-08,8494.839844,8923.179688,8469.990234,8497.30957,304370000,0.104545455,0.233901515,8497.30957
526,17-11-08,8273.339844,8571.299805,8246.889648,8273.580078,278220000,0,0,8273.580078
527,18-11-08,8420.69043,8477.950195,8105.439941,8424.75,366390000,0,0,8424.75
528,19-11-08,7995.529785,8504.639648,7987.080078,7997.279785,350470000,0.055268158,0.391705147,7997.279785
529,20-11-08,7552.370117,8187.399902,7506.970215,7552.290039,528130000,0.16091954,0.519252874,7552.290039
530,21-11-08,8048.089844,8071.75,7449.379883,8046.419922,569010000,0,0,8046.419922
531,24-11-08,8445.139648,8599.019531,8048.089844,8443.389648,491890000,0.120956439,0.440653409,8443.389648
532,25-11-08,8464.490234,8607.379883,8281.459961,8479.469727,374020000,0.082,0.410333333,8479.469727
533,26-11-08,8724.700195,8726.610352,8311.169922,8726.610352,283920000,0.11969697,0.438888889,8726.610352
534,28-11-08,8826.889648,8831.349609,8672.69043,8829.040039,155510000,0.044978355,0.348896104,8829.040039
535,01-12-08,8153.75,8827.049805,8141.359863,8149.089844,321010000,0,0,8149.089844
536,02-12-08,8409.139648,8437.169922,8143.509766,8419.089844,307520000,0,0,8419.089844
537,03-12-08,8587.070313,8624.19043,8234.150391,8591.69043,294680000,0.120321724,0.484577922,8591.69043
538,04-12-08,8376.080078,8631.990234,8259.400391,8376.240234,280880000,0,0,8376.240234
539,05-12-08,8637.650391,8686.469727,8118.5,8635.419922,346370000,0.008752706,0.289579951,8635.419922
540,08-12-08,8934.099609,9026.410156,8637.490234,8934.179688,358970000,0,0,8934.179688
541,09-12-08,8693,8934.099609,8651.740234,8691.330078,284950000,0,0,8691.330078
542,10-12-08,8750.129883,8879.219727,8646.330078,8761.419922,232830000,0,0,8761.419922
543,11-12-08,8563.099609,8809.450195,8512.759766,8565.089844,290540000,0.079314379,0.407356382,8565.089844
544,12-12-08,8628.80957,8682.570313,8347.80957,8629.679688,271030000,0.157445244,0.420286326,8629.679688
545,15-12-08,8565.650391,8676.280273,8469.030273,8564.530273,229940000,0,0,8564.530273
546,16-12-08,8921.910156,8958.790039,8565.650391,8924.139648,337190000,0,0,8924.139648
547,17-12-08,8823.94043,8961.259766,8778.070313,8824.339844,239260000,0,0,8824.339844
548,18-12-08,8606.5,8883.360352,8527.410156,8604.990234,274080000,0,0,8604.990234
549,19-12-08,8573.370117,8787.230469,8550.429688,8579.110352,550150000,0,0,8579.110352
550,22-12-08,8518.650391,8601.410156,8372.019531,8519.69043,211090000,0.128130441,0.441964098,8519.69043
551,23-12-08,8416.860352,8604.120117,8391.299805,8419.490234,174640000,0,0,8419.490234
552,24-12-08,8468.709961,8498.5,8416.860352,8468.480469,66930000,0,0,8468.480469
553,26-12-08,8515.870117,8533.070313,8461.780273,8515.549805,86760000,0.10425988,0.387684332,8515.549805
554,29-12-08,8487.509766,8530.679688,8364.05957,8483.929688,153730000,0,0,8483.929688
555,30-12-08,8666.480469,8675.240234,8487.509766,8668.389648,162560000,0,0,8668.389648
556,31-12-08,8772.25,8842.660156,8664.889648,8776.389648,226760000,0.086612554,0.422613636,8776.389648
557,02-01-09,9027.129883,9065.280273,8760.780273,9034.69043,213700000,0.069269299,0.289285601,9034.69043
558,05-01-09,8954.570313,9034.370117,8892.360352,8952.889648,233760000,0.116149987,0.456269936,8952.889648
559,06-01-09,8996.94043,9088.05957,8940.950195,9015.099609,215410000,0.146236559,0.502956989,9015.099609
560,07-01-09,8769.94043,8996.94043,8719.919922,8769.700195,266710000,0,0,8769.700195
561,08-01-09,8738.799805,8770.019531,8651.19043,8742.459961,226620000,0.070798539,0.385798209,8742.459961
562,09-01-09,8599.259766,8769.620117,8576.959961,8599.179688,204300000,0.145730028,0.338292011,8599.179688
563,12-01-09,8474.610352,8602.599609,8421.080078,8473.969727,273550000,0,0,8473.969727
564,13-01-09,8446.009766,8522.080078,8376.879883,8448.55957,304050000,0.079206349,0.296984127,8448.55957
565,14-01-09,8196.240234,8446.25,8140.720215,8200.139648,355050000,0,0,8200.139648
566,15-01-09,8215.669922,8286.160156,7995.129883,8212.490234,436660000,0,0,8212.490234
567,16-01-09,8279.629883,8341.200195,8109.339844,8281.219727,439360000,0.090356749,0.346815728,8281.219727
568,20-01-09,7949.169922,8291.980469,7939.930176,7949.089844,419200000,-0.06547619,0.266666667,7949.089844
569,21-01-09,8224.429688,8243.549805,7936.189941,8228.099609,410040000,0.084232434,0.284681985,8228.099609
570,22-01-09,8108.790039,8224.830078,7957.140137,8122.799805,420040000,0,0,8122.799805
571,23-01-09,8078.040039,8152.589844,7909.029785,8077.560059,370510000,0.117961044,0.449621495,8077.560059
572,26-01-09,8117.390137,8231.679688,8023.160156,8116.029785,316720000,0,0,8116.029785
573,27-01-09,8175.930176,8225.790039,8083.140137,8174.72998,247750000,0,0,8174.72998
574,28-01-09,8373.05957,8405.870117,8175.930176,8375.450195,357940000,0,0,8375.450195
575,29-01-09,8149.009766,8373.139648,8137.939941,8149.009766,247450000,0,0,8149.009766
576,30-01-09,8000.620117,8195.759766,7961.919922,8000.859863,303160000,0,0,8000.859863
577,02-02-09,7936.990234,8000.620117,7867.370117,7936.75,293890000,0.102727273,0.244286988,7936.75
578,03-02-09,8070.319824,8111.569824,7905.52002,8078.359863,313090000,0,0,8078.359863
579,04-02-09,7954.830078,8162.149902,7929.259766,7956.660156,345520000,0,0,7956.660156
580,05-02-09,8056.379883,8107.830078,7845.310059,8063.069824,390980000,0.19763178,0.388884645,8063.069824
581,06-02-09,8281.379883,8312.370117,8052.240234,8280.589844,396380000,0,0,8280.589844
582,09-02-09,8269.360352,8315.070313,8196.240234,8270.870117,289280000,0,0,8270.870117
583,10-02-09,7887.049805,8269.44043,7848.740234,7888.879883,449890000,0.116666667,0.343333333,7888.879883
584,11-02-09,7931.970215,7983.740234,7852.160156,7939.529785,270280000,0,0,7939.529785
585,12-02-09,7933,7938.819824,7693.97998,7932.759766,331960000,0,0,7932.759766
586,13-02-09,7845.629883,7970.839844,7840.450195,7850.410156,251960000,0.054617347,0.367335601,7850.410156
587,17-02-09,7546.350098,7845.629883,7551.009766,7552.600098,332850000,0.181233766,0.528001443,7552.600098
588,18-02-09,7555.22998,7617.759766,7479.970215,7555.629883,268220000,0.151623377,0.311363636,7555.629883
589,19-02-09,7461.490234,7614.970215,7447.549805,7465.950195,301480000,0.047622729,0.49769267,7465.950195
590,20-02-09,7365.990234,7469.290039,7249.470215,7365.669922,584900000,0.15256773,0.37557645,7365.669922
591,23-02-09,7115.339844,7441.02002,7105.939941,7114.779785,406150000,0,0,7114.779785
592,24-02-09,7349.580078,7378.970215,7114.299805,7350.939941,468010000,0.14006734,0.537535613,7350.939941
593,25-02-09,7269.060059,7404.939941,7156.680176,7270.890137,450270000,0.045679321,0.317082917,7270.890137
594,26-02-09,7180.970215,7402.310059,7173.560059,7182.080078,321300000,0,0,7182.080078
595,27-02-09,7056.47998,7195.459961,7033.620117,7062.930176,667950000,0,0,7062.930176
596,02-03-09,6764.810059,7058.950195,6755.169922,6763.290039,568670000,0.025,0.141666667,6763.290039
597,03-03-09,6726.5,6855.290039,6705.629883,6726.02002,445280000,0,0,6726.02002
598,04-03-09,6874.009766,6979.220215,6726.419922,6875.839844,464830000,0,0,6875.839844
599,05-03-09,6595.160156,6874.009766,6544.100098,6594.439941,509770000,0,0,6594.439941
600,06-03-09,6625.740234,6755.169922,6469.950195,6626.939941,425170000,0,0,6626.939941
601,09-03-09,6547.009766,6709.609863,6516.859863,6547.049805,365990000,0,0,6547.049805
602,10-03-09,6923.129883,6926.490234,6546.609863,6926.490234,640020000,0.104783363,0.433698749,6926.490234
603,11-03-09,6932.390137,7015.060059,6867.549805,6930.399902,524430000,0.144444444,0.241666667,6930.399902
604,12-03-09,7167.350098,7184.709961,6872.25,7170.060059,488690000,0,0,7170.060059
605,13-03-09,7225.330078,7242.620117,7105.859863,7223.97998,479010000,0.06595363,0.295176629,7223.97998
606,16-03-09,7218,7392.910156,7206.850098,7216.970215,586970000,0,0,7216.970215
607,17-03-09,7395.700195,7396.810059,7172.049805,7395.700195,391880000,-0.044025228,0.366720779,7395.700195
608,18-03-09,7489.680176,7571.640137,7257.27002,7486.580078,584110000,0.085700758,0.387926136,7486.580078
609,19-03-09,7402.310059,7548.459961,7369.259766,7400.799805,559920000,0,0,7400.799805
610,20-03-09,7279.25,7460.930176,7257.830078,7278.379883,672950000,0,0,7278.379883
611,23-03-09,7773.470215,7780.720215,7278.779785,7775.859863,515600000,0.168656463,0.413387188,7775.859863
612,24-03-09,7659.810059,7796.569824,7646.990234,7659.970215,379670000,0.007018133,0.372454439,7659.970215
613,25-03-09,7752.359863,7863.629883,7550.060059,7749.810059,454090000,0,0,7749.810059
614,26-03-09,7922.569824,7931.330078,7752.279785,7924.560059,397260000,0,0,7924.560059
615,27-03-09,7773.310059,7922.569824,7735.950195,7776.180176,323650000,0.03626607,0.351232017,7776.180176
616,30-03-09,7523.77002,7773.390137,7437.589844,7522.02002,383260000,0.068798615,0.401066895,7522.02002
617,31-03-09,7606.129883,7725.359863,7523.450195,7608.919922,399840000,0.104235537,0.385709366,7608.919922
618,01-04-09,7763.990234,7789,7483.870117,7761.600098,361340000,0,0,7761.600098
619,02-04-09,7980.629883,8075.72998,7763.990234,7978.080078,442820000,0,0,7978.080078
620,03-04-09,8016.160156,8019.5,7897.240234,8017.589844,308210000,0,0,8017.589844
621,06-04-09,7968.919922,8016.160156,7862.200195,7975.850098,247400000,0.1,0.13,7975.850098
622,07-04-09,7788.680176,7969.080078,7762.080078,7789.560059,276920000,0.077507642,0.438120016,7789.560059
623,08-04-09,7839.890137,7887.52002,7750.850098,7837.109863,255350000,0.075257606,0.316625511,7837.109863
624,09-04-09,8082.02002,8087.279785,7839.890137,8083.379883,462060000,0,0,8083.379883
625,13-04-09,8057.410156,8113.410156,7963.75,8057.810059,424250000,0.021590909,0.282386364,8057.810059
626,14-04-09,7914.919922,8057.410156,7902.259766,7920.180176,513010000,0.006299841,0.324800638,7920.180176
627,15-04-09,8029.140137,8041.319824,7870.47998,8029.620117,413280000,0.048439001,0.396043085,8029.620117
628,16-04-09,8125.430176,8168.120117,7962.709961,8125.430176,359470000,0,0,8125.430176
629,17-04-09,8128.939941,8190.660156,8086.879883,8131.330078,537670000,0.072321992,0.417941694,8131.330078
630,20-04-09,7841.72998,8128.939941,7840.450195,7841.72998,453660000,-0.05,0.365,7841.72998
631,21-04-09,7964.779785,7979.200195,7791.950195,7969.560059,424030000,0.083570263,0.358985597,7969.560059
632,22-04-09,7886.810059,8044.830078,7868.009766,7886.569824,387030000,0.040358858,0.332020334,7886.569824
633,23-04-09,7957.450195,7979.439941,7804.209961,7957.060059,327240000,0.101814123,0.402558558,7957.060059
634,24-04-09,8073.819824,8127.5,7957.450195,8076.290039,402720000,0,0,8076.290039
635,27-04-09,8023.560059,8122.560059,7987.160156,8025,282990000,0,0,8025
636,28-04-09,8018.310059,8091.660156,7938.97998,8016.950195,274710000,0.143193414,0.486775665,8016.950195
637,29-04-09,8188.509766,8257.570313,8017.910156,8185.72998,300340000,0,0,8185.72998
638,30-04-09,8167.410156,8307.509766,8136.899902,8168.120117,341400000,0,0,8168.120117
639,01-05-09,8213.599609,8219.80957,8099.310059,8212.410156,237360000,0.132336592,0.442340314,8212.410156
640,04-05-09,8425.549805,8434.860352,8213.599609,8426.740234,354490000,0,0,8426.740234
641,05-05-09,8403.480469,8458.120117,8362.780273,8410.650391,311490000,0,0,8410.650391
642,06-05-09,8512.280273,8518.570313,8403,8512.280273,454480000,0.074767618,0.528874056,8512.280273
643,07-05-09,8410.730469,8577.19043,8358,8409.849609,476640000,0.169189877,0.552665469,8409.849609
644,08-05-09,8569.230469,8587.549805,8410.730469,8574.650391,428420000,0.055364259,0.34915451,8574.650391
645,11-05-09,8419.169922,8569.230469,8410.330078,8418.769531,332630000,0.169179687,0.494817708,8418.769531
646,12-05-09,8461.799805,8517.459961,8365.650391,8469.110352,334840000,0.005287911,0.414212503,8469.110352
647,13-05-09,8285.919922,8462.040039,8262.429688,8284.889648,336930000,0.132742135,0.411525316,8284.889648
648,14-05-09,8326.219727,8376.639648,8273.900391,8331.320313,323800000,0,0,8331.320313
649,15-05-09,8270.150391,8394.959961,8230.169922,8268.639648,308820000,0.051273726,0.321599234,8268.639648
650,18-05-09,8502.480469,8511.879883,8270.150391,8504.080078,288280000,0.100853639,0.407541732,8504.080078
651,19-05-09,8471.820313,8538.009766,8463.540039,8474.849609,277710000,0.183445946,0.448873874,8474.849609
652,20-05-09,8416.070313,8591.929688,8405.469727,8422.040039,468640000,0,0,8422.040039
653,21-05-09,8292.209961,8416.150391,8221.009766,8292.129883,302280000,0,0,8292.129883
654,22-05-09,8277.320313,8364.139648,8257.169922,8277.320313,244190000,0.027621129,0.425543415,8277.320313
655,26-05-09,8473.650391,8495.709961,8226.900391,8473.490234,314760000,0.17034632,0.42754329,8473.490234
656,27-05-09,8300.5,8496.589844,8289.349609,8300.019531,285990000,0,0,8300.019531
657,28-05-09,8404.040039,8434.620117,8246.580078,8403.799805,290730000,0,0,8403.799805
658,29-05-09,8501.530273,8522.950195,8368.519531,8500.330078,361910000,0.097642227,0.411958047,8500.330078
659,01-06-09,8721.599609,8760.700195,8501.290039,8721.44043,354830000,0.030958417,0.337581169,8721.44043
660,02-06-09,8740.070313,8787.129883,8693.719727,8740.870117,257560000,0,0,8740.870117
661,03-06-09,8675.280273,8740.389648,8598.379883,8675.240234,252160000,0.128926059,0.388358607,8675.240234
662,04-06-09,8751.75,8751.25,8634.570313,8750.240234,237800000,0,0,8750.240234
663,05-06-09,8759.349609,8839.400391,8700.410156,8763.129883,254970000,0.019761905,0.167142857,8763.129883
664,08-06-09,8764.830078,8823.969727,8633.070313,8764.490234,189630000,0,0,8764.490234
665,09-06-09,8763.660156,8803.259766,8725.120117,8763.05957,187930000,0.116378047,0.434536265,8763.05957
666,10-06-09,8736.230469,8834.929688,8639.950195,8739.019531,219920000,0,0,8739.019531
667,11-06-09,8770.009766,8877.929688,8736.230469,8770.919922,249900000,0.138461538,0.253846154,8770.919922
668,12-06-09,8798.5,8805.530273,8716.730469,8799.259766,164020000,0.01822837,0.427643533,8799.259766
669,15-06-09,8612.44043,8798.5,8577.900391,8612.129883,230220000,0.014734616,0.432494589,8612.129883
670,16-06-09,8504.360352,8643.650391,8499.379883,8504.669922,240690000,0,0,8504.669922
671,17-06-09,8496.730469,8563.009766,8461.290039,8497.179688,237870000,-0.083915043,0.396204391,8497.179688
672,18-06-09,8556.959961,8590.519531,8475.120117,8555.599609,220050000,0.098963317,0.423460652,8555.599609
673,19-06-09,8538.519531,8616.589844,8496.730469,8539.730469,528710000,0,0,8539.730469
674,22-06-09,8340.44043,8538.830078,8334.549805,8339.009766,291240000,0,0,8339.009766
675,23-06-09,8323.509766,8370.900391,8286.410156,8322.910156,237150000,0.155460275,0.383768144,8322.910156
676,24-06-09,8299.25,8428.410156,8259.879883,8299.860352,189430000,0,0,8299.860352
677,25-06-09,8468.540039,8490.459961,8259.429688,8472.400391,222540000,0.070359848,0.474488636,8472.400391
678,26-06-09,8440.129883,8468.769531,8401.360352,8438.389648,307640000,0.134318182,0.413560606,8438.389648
679,29-06-09,8528.929688,8533.230469,8429.089844,8529.379883,216480000,0.058718321,0.355395402,8529.379883
680,30-06-09,8447.530273,8560.44043,8393.950195,8447,233340000,0,0,8447
681,01-07-09,8503,8580.469727,8447.530273,8504.05957,184600000,0,0,8504.05957
682,02-07-09,8280.740234,8503.230469,8280.740234,8280.740234,157800000,0,0,8280.740234
683,06-07-09,8324.950195,8327.969727,8205.990234,8324.870117,206900000,0,0,8324.870117
684,07-07-09,8163.600098,8326.30957,8154.379883,8163.600098,210880000,0.065816327,0.555739796,8163.600098
685,08-07-09,8179.009766,8219.519531,8087.189941,8178.410156,325250000,-0.111307443,0.394657426,8178.410156
686,09-07-09,8182.490234,8228.669922,8145.310059,8183.169922,192660000,0,0,8183.169922
687,10-07-09,8146.52002,8183.850098,8093.310059,8146.52002,174260000,-0.00874868,0.506219945,8146.52002
688,13-07-09,8331.370117,8331.679688,8130.419922,8331.679688,253520000,0,0,8331.679688
689,14-07-09,8363.950195,8361.230469,8285.200195,8359.490234,189170000,0,0,8359.490234
690,15-07-09,8612.660156,8628.230469,8363.950195,8616.209961,305000000,0.135911465,0.439270298,8616.209961
691,16-07-09,8711.889648,8739.549805,8584.400391,8711.820313,216580000,0,0,8711.820313
692,17-07-09,8746.049805,8754.290039,8674.410156,8743.94043,301410000,0,0,8743.94043
693,20-07-09,8848.150391,8854.799805,8745.900391,8848.150391,213730000,0.066740363,0.328896738,8848.150391
694,21-07-09,8912.389648,8927.129883,8811.269531,8915.94043,218910000,0,0,8915.94043
695,22-07-09,8882.30957,8949.799805,8860.320313,8881.259766,199010000,0,0,8881.259766
696,23-07-09,9066.110352,9096.719727,8866.44043,9069.290039,274760000,0,0,9069.290039
697,24-07-09,9093.089844,9100.879883,9007.389648,9093.240234,214310000,0.079168728,0.376564929,9093.240234
698,27-07-09,9106.919922,9123.400391,9034.519531,9108.509766,176830000,0.040277778,0.401388889,9108.509766
699,28-07-09,9092.339844,9124.910156,9007.469727,9096.719727,198270000,0.10613885,0.396945566,9096.719727
700,29-07-09,9072.839844,9094.830078,9014.19043,9070.719727,190510000,0.09895202,0.456969697,9070.719727
701,30-07-09,9154.610352,9246.429688,9072.610352,9154.459961,232410000,0.078905606,0.310163165,9154.459961
702,31-07-09,9173.650391,9218.769531,9133.450195,9171.610352,265570000,0.105856888,0.382594856,9171.610352
703,03-08-09,9285.049805,9298.429688,9173.650391,9286.55957,221690000,0.171969476,0.457867524,9286.55957
704,04-08-09,9315.360352,9321.099609,9250.740234,9320.19043,195990000,0,0,9320.19043
705,05-08-09,9277.19043,9318.080078,9206.450195,9280.969727,236610000,0.099090909,0.256484848,9280.969727
706,06-08-09,9258.450195,9325.110352,9208.799805,9256.259766,244450000,0,0,9256.259766
707,07-08-09,9368.410156,9437.709961,9258.450195,9370.070313,216600000,0,0,9370.070313
708,10-08-09,9334.330078,9371.959961,9290.339844,9337.950195,161370000,0.048308121,0.354997101,9337.950195
709,11-08-09,9236.05957,9334.330078,9216.879883,9241.450195,171380000,0,0,9241.450195
710,12-08-09,9362.290039,9424.110352,9221.019531,9361.610352,197420000,0,0,9361.610352
711,13-08-09,9398.040039,9406.5,9305.30957,9398.19043,145620000,0,0,9398.19043
712,14-08-09,9313.849609,9401.969727,9232.830078,9321.400391,172780000,0.040760289,0.451047055,9321.400391
713,17-08-09,9134.360352,9313.849609,9116.519531,9135.339844,207100000,0.090098835,0.375424306,9135.339844
714,18-08-09,9208.679688,9233.509766,9134.360352,9217.94043,158530000,0,0,9217.94043
715,19-08-09,9278.549805,9313.089844,9131.94043,9279.160156,176910000,0,0,9279.160156
716,20-08-09,9347.860352,9363.950195,9267.969727,9350.049805,151740000,0.133482443,0.434196328,9350.049805
717,21-08-09,9506.179688,9519.110352,9347.25,9505.959961,293530000,0.081435662,0.413779109,9505.959961
718,24-08-09,9509.209961,9587.730469,9486.230469,9509.280273,190590000,0,0,9509.280273
719,25-08-09,9538.610352,9620,9508.980469,9539.290039,173890000,0,0,9539.290039
720,26-08-09,9541.629883,9582.969727,9485.780273,9543.519531,154660000,0.142121934,0.432068955,9543.519531
721,27-08-09,9582.740234,9609.719727,9459.400391,9580.629883,163980000,0,0,9580.629883
722,28-08-09,9542.910156,9630.200195,9495.980469,9544.200195,205770000,0.045282446,0.424126984,9544.200195
723,31-08-09,9492.320313,9543.05957,9436.129883,9496.280273,201600000,0,0,9496.280273
724,01-09-09,9306.209961,9557.950195,9292.080078,9310.599609,267680000,0,0,9310.599609
725,02-09-09,9282.030273,9330.929688,9262.299805,9280.669922,175200000,0.002020202,0.189141414,9280.669922
726,03-09-09,9345.360352,9350.269531,9252.929688,9344.610352,168750000,0.131342912,0.451042167,9344.610352
727,04-09-09,9440.129883,9445.719727,9321.629883,9441.269531,152400000,0.114622642,0.515566038,9441.269531
728,08-09-09,9496.589844,9511.019531,9439.980469,9497.339844,202370000,0.033806571,0.455337452,9497.339844
729,09-09-09,9546.540039,9577.219727,9476.179688,9547.219727,190820000,0,0,9547.219727
730,10-09-09,9625.44043,9633,9508.219727,9627.480469,234130000,0.205015294,0.376949545,9627.480469
731,11-09-09,9598.080078,9649.849609,9571.55957,9605.410156,196760000,0,0,9605.410156
732,14-09-09,9626.419922,9631.110352,9535.959961,9626.799805,196480000,0.088560778,0.384016799,9626.799805
733,15-09-09,9683.709961,9713.709961,9580.929688,9683.410156,224030000,0.047686323,0.542588043,9683.410156
734,16-09-09,9789.820313,9799.719727,9679.179688,9791.709961,241270000,0.062336919,0.432647216,9791.709961
735,17-09-09,9784.75,9854.580078,9749.459961,9783.919922,225470000,0,0,9783.919922
736,18-09-09,9818.610352,9847.709961,9784.679688,9820.200195,424930000,0,0,9820.200195
737,21-09-09,9779.610352,9818.69043,9725.879883,9778.860352,172830000,0.116923401,0.377436869,9778.860352
